"Step","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return__MAX","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return__MAX","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return__MAX"
"13486","6","6","6","11.000000953674316","11.000000953674316","11.000000953674316","7.500000476837158","7.500000476837158","7.500000476837158"
"13487","3.5999999046325684","3.5999999046325684","3.5999999046325684","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"13488","23","23","23","0","0","0","2.5","2.5","2.5"
"13489","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.2999999523162842","1.2999999523162842","1.2999999523162842"
"13490","2.4000000953674316","2.4000000953674316","2.4000000953674316","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13491","5.900000095367432","5.900000095367432","5.900000095367432","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13492","2","2","2","6","6","6","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13493","7.799999713897705","7.799999713897705","7.799999713897705","8.59999942779541","8.59999942779541","8.59999942779541","0.800000011920929","0.800000011920929","0.800000011920929"
"13494","5.700000286102295","5.700000286102295","5.700000286102295","7","7","7","8.200000762939453","8.200000762939453","8.200000762939453"
"13495","0.10000000149011612","0.10000000149011612","0.10000000149011612","17.10000228881836","17.10000228881836","17.10000228881836","5.199999809265137","5.199999809265137","5.199999809265137"
"13496","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.30000001192092896","0.30000001192092896","0.30000001192092896","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13497","1.7000000476837158","1.7000000476837158","1.7000000476837158","0","0","0","10.100000381469727","10.100000381469727","10.100000381469727"
"13498","1.9000000953674316","1.9000000953674316","1.9000000953674316","3.3999998569488525","3.3999998569488525","3.3999998569488525","4.900000095367432","4.900000095367432","4.900000095367432"
"13499","1.2000000476837158","1.2000000476837158","1.2000000476837158","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
"13500","19.200000762939453","19.200000762939453","19.200000762939453","6.099999904632568","6.099999904632568","6.099999904632568","0.800000011920929","0.800000011920929","0.800000011920929"
"13501","1","1","1","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13502","1.600000023841858","1.600000023841858","1.600000023841858","13.80000114440918","13.80000114440918","13.80000114440918","5.199999809265137","5.199999809265137","5.199999809265137"
"13503","5.900000095367432","5.900000095367432","5.900000095367432","5","5","5","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13504","2.799999952316284","2.799999952316284","2.799999952316284","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13505","0.9000000357627869","0.9000000357627869","0.9000000357627869","6.300000190734863","6.300000190734863","6.300000190734863","3.5999999046325684","3.5999999046325684","3.5999999046325684"
"13506","1.7999999523162842","1.7999999523162842","1.7999999523162842","1","1","1","4","4","4"
"13507","11.100000381469727","11.100000381469727","11.100000381469727","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13508","0","0","0","4.5","4.5","4.5","5.800000190734863","5.800000190734863","5.800000190734863"
"13509","0","0","0","5","5","5","1.600000023841858","1.600000023841858","1.600000023841858"
"13510","1","1","1","5.099999904632568","5.099999904632568","5.099999904632568","10.700000762939453","10.700000762939453","10.700000762939453"
"13511","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","9.100000381469727","9.100000381469727","9.100000381469727"
"13512","1.7999999523162842","1.7999999523162842","1.7999999523162842","10","10","10","1.600000023841858","1.600000023841858","1.600000023841858"
"13513","0","0","0","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5"
"13514","0","0","0","6.700000286102295","6.700000286102295","6.700000286102295","13.800002098083496","13.800002098083496","13.800002098083496"
"13515","5","5","5","6.200000286102295","6.200000286102295","6.200000286102295","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13516","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.4000000953674316","2.4000000953674316","2.4000000953674316","","",""
"13517","2.799999952316284","2.799999952316284","2.799999952316284","5.099999904632568","5.099999904632568","5.099999904632568","6.800000190734863","6.800000190734863","6.800000190734863"
"13518","0","0","0","3.3999998569488525","3.3999998569488525","3.3999998569488525","2.5","2.5","2.5"
"13519","5.800000190734863","5.800000190734863","5.800000190734863","8.699999809265137","8.699999809265137","8.699999809265137","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13520","11.90000057220459","11.90000057220459","11.90000057220459","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"13521","0.9000000357627869","0.9000000357627869","0.9000000357627869","16.900001525878906","16.900001525878906","16.900001525878906","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13522","10.100000381469727","10.100000381469727","10.100000381469727","0.9000000357627869","0.9000000357627869","0.9000000357627869","12.80000114440918","12.80000114440918","12.80000114440918"
"13523","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929"
"13524","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13525","11.500000953674316","11.500000953674316","11.500000953674316","5","5","5","5.900000095367432","5.900000095367432","5.900000095367432"
"13526","0.30000001192092896","0.30000001192092896","0.30000001192092896","7","7","7","0.800000011920929","0.800000011920929","0.800000011920929"
"13527","5.400000095367432","5.400000095367432","5.400000095367432","12.399999618530273","12.399999618530273","12.399999618530273","21.900001525878906","21.900001525878906","21.900001525878906"
"13528","3.799999713897705","3.799999713897705","3.799999713897705","7.700000286102295","7.700000286102295","7.700000286102295","10.90000057220459","10.90000057220459","10.90000057220459"
"13529","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0"
"13530","7.799999713897705","7.799999713897705","7.799999713897705","0.30000001192092896","0.30000001192092896","0.30000001192092896","1.600000023841858","1.600000023841858","1.600000023841858"
"13531","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","6.600000381469727","6.600000381469727","6.600000381469727"
"13532","0","0","0","1.600000023841858","1.600000023841858","1.600000023841858","4.299999713897705","4.299999713897705","4.299999713897705"
"13533","2.5","2.5","2.5","6.800000190734863","6.800000190734863","6.800000190734863","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13534","10.100000381469727","10.100000381469727","10.100000381469727","0.800000011920929","0.800000011920929","0.800000011920929","7.299999713897705","7.299999713897705","7.299999713897705"
"13535","2.6000001430511475","2.6000001430511475","2.6000001430511475","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"13536","1.7000000476837158","1.7000000476837158","1.7000000476837158","5.900000095367432","5.900000095367432","5.900000095367432","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13537","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.100000023841858","1.100000023841858","1.100000023841858"
"13538","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13539","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","7.500000476837158","7.500000476837158","7.500000476837158"
"13540","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","6.600000381469727","6.600000381469727","6.600000381469727"
"13541","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","1.899999976158142","1.899999976158142","1.899999976158142"
"13542","0","0","0","9.199999809265137","9.199999809265137","9.199999809265137","6.900000095367432","6.900000095367432","6.900000095367432"
"13543","0","0","0","3.499999761581421","3.499999761581421","3.499999761581421","0.800000011920929","0.800000011920929","0.800000011920929"
"13544","0.9000000357627869","0.9000000357627869","0.9000000357627869","5.6999993324279785","5.6999993324279785","5.6999993324279785","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13545","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","6.600000381469727","6.600000381469727","6.600000381469727"
"13546","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.7000000476837158","1.7000000476837158","1.7000000476837158","14.300002098083496","14.300002098083496","14.300002098083496"
"13547","2","2","2","8.80000114440918","8.80000114440918","8.80000114440918","6.800000190734863","6.800000190734863","6.800000190734863"
"13548","1.9000000953674316","1.9000000953674316","1.9000000953674316","7","7","7","0","0","0"
"13549","0.800000011920929","0.800000011920929","0.800000011920929","2","2","2","0","0","0"
"13550","8","8","8","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"13551","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"13552","0.800000011920929","0.800000011920929","0.800000011920929","1.4000000953674316","1.4000000953674316","1.4000000953674316","1.600000023841858","1.600000023841858","1.600000023841858"
"13553","2.1000001430511475","2.1000001430511475","2.1000001430511475","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13554","0.20000000298023224","0.20000000298023224","0.20000000298023224","","","","10.20000171661377","10.20000171661377","10.20000171661377"
"13555","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.5999999046325684","2.5999999046325684","2.5999999046325684","7.000000476837158","7.000000476837158","7.000000476837158"
"13556","8.500000953674316","8.500000953674316","8.500000953674316","5.900000095367432","5.900000095367432","5.900000095367432","0","0","0"
"13557","1.9000000953674316","1.9000000953674316","1.9000000953674316","2","2","2","14.200000762939453","14.200000762939453","14.200000762939453"
"13558","3.299999952316284","3.299999952316284","3.299999952316284","0.5","0.5","0.5","5.099999904632568","5.099999904632568","5.099999904632568"
"13559","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.100000023841858","1.100000023841858","1.100000023841858"
"13560","4.5","4.5","4.5","0.800000011920929","0.800000011920929","0.800000011920929","12.900002479553223","12.900002479553223","12.900002479553223"
"13561","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"13562","0","0","0","0","0","0","10.199999809265137","10.199999809265137","10.199999809265137"
"13563","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.30000001192092896","0.30000001192092896","0.30000001192092896","8.199999809265137","8.199999809265137","8.199999809265137"
"13564","0","0","0","12.800000190734863","12.800000190734863","12.800000190734863","3.0999996662139893","3.0999996662139893","3.0999996662139893"
"13565","10.600000381469727","10.600000381469727","10.600000381469727","5","5","5","12.100000381469727","12.100000381469727","12.100000381469727"
"13566","1","1","1","5.099999904632568","5.099999904632568","5.099999904632568","","",""
"13567","6.600000381469727","6.600000381469727","6.600000381469727","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13568","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.30000001192092896","0.30000001192092896","0.30000001192092896","11.800000190734863","11.800000190734863","11.800000190734863"
"13569","0","0","0","1.100000023841858","1.100000023841858","1.100000023841858","5.900000095367432","5.900000095367432","5.900000095367432"
"13570","2.6000001430511475","2.6000001430511475","2.6000001430511475","2.5","2.5","2.5","8.600000381469727","8.600000381469727","8.600000381469727"
"13571","6","6","6","2.700000047683716","2.700000047683716","2.700000047683716","1","1","1"
"13572","0","0","0","2.0999999046325684","2.0999999046325684","2.0999999046325684","0.800000011920929","0.800000011920929","0.800000011920929"
"13573","0","0","0","1.3000000715255737","1.3000000715255737","1.3000000715255737","18.19999885559082","18.19999885559082","18.19999885559082"
"13574","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","1","1","1"
"13575","15.900002479553223","15.900002479553223","15.900002479553223","0.10000000149011612","0.10000000149011612","0.10000000149011612","5.099999904632568","5.099999904632568","5.099999904632568"
"13576","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13577","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929"
"13578","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13579","10.899999618530273","10.899999618530273","10.899999618530273","5.700000286102295","5.700000286102295","5.700000286102295","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13580","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13581","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13582","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","5.900000095367432","5.900000095367432","5.900000095367432"
"13583","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13584","8.299999237060547","8.299999237060547","8.299999237060547","1.7000000476837158","1.7000000476837158","1.7000000476837158","1","1","1"
"13585","","","","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13586","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13587","0.10000000149011612","0.10000000149011612","0.10000000149011612","5.099999904632568","5.099999904632568","5.099999904632568","5.900000095367432","5.900000095367432","5.900000095367432"
"13588","0.10000000149011612","0.10000000149011612","0.10000000149011612","10","10","10","2.799999713897705","2.799999713897705","2.799999713897705"
"13589","0","0","0","5.900000095367432","5.900000095367432","5.900000095367432","7.600000381469727","7.600000381469727","7.600000381469727"
"13590","11.699999809265137","11.699999809265137","11.699999809265137","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13591","1.600000023841858","1.600000023841858","1.600000023841858","19.100004196166992","19.100004196166992","19.100004196166992","1.100000023841858","1.100000023841858","1.100000023841858"
"13592","12.40000057220459","12.40000057220459","12.40000057220459","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13593","1.7000000476837158","1.7000000476837158","1.7000000476837158","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13594","3.200000047683716","3.200000047683716","3.200000047683716","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"13595","3.799999475479126","3.799999475479126","3.799999475479126","1","1","1","6","6","6"
"13596","2.6999998092651367","2.6999998092651367","2.6999998092651367","1","1","1","","",""
"13597","1.7000000476837158","1.7000000476837158","1.7000000476837158","10.200000762939453","10.200000762939453","10.200000762939453","11.700000762939453","11.700000762939453","11.700000762939453"
"13598","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.5","2.5","2.5","3.0999996662139893","3.0999996662139893","3.0999996662139893"
"13599","3.5999999046325684","3.5999999046325684","3.5999999046325684","5.800000190734863","5.800000190734863","5.800000190734863","24.200000762939453","24.200000762939453","24.200000762939453"
"13600","0.800000011920929","0.800000011920929","0.800000011920929","2.999999761581421","2.999999761581421","2.999999761581421","1.100000023841858","1.100000023841858","1.100000023841858"
"13601","0.10000000149011612","0.10000000149011612","0.10000000149011612","15.300000190734863","15.300000190734863","15.300000190734863","12.199999809265137","12.199999809265137","12.199999809265137"
"13602","6.099999904632568","6.099999904632568","6.099999904632568","6","6","6","12.40000057220459","12.40000057220459","12.40000057220459"
"13603","5.800000190734863","5.800000190734863","5.800000190734863","1.100000023841858","1.100000023841858","1.100000023841858","5.099999904632568","5.099999904632568","5.099999904632568"
"13604","7.100000381469727","7.100000381469727","7.100000381469727","10.199999809265137","10.199999809265137","10.199999809265137","11.200000762939453","11.200000762939453","11.200000762939453"
"13605","1.100000023841858","1.100000023841858","1.100000023841858","8.600001335144043","8.600001335144043","8.600001335144043","0","0","0"
"13606","0","0","0","","","","7.699999809265137","7.699999809265137","7.699999809265137"
"13607","1.5000001192092896","1.5000001192092896","1.5000001192092896","11.600000381469727","11.600000381469727","11.600000381469727","1.600000023841858","1.600000023841858","1.600000023841858"
"13608","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","12.700000762939453","12.700000762939453","12.700000762939453"
"13609","0","0","0","1.2000000476837158","1.2000000476837158","1.2000000476837158","9.50000286102295","9.50000286102295","9.50000286102295"
"13610","1","1","1","2.4000000953674316","2.4000000953674316","2.4000000953674316","15.900001525878906","15.900001525878906","15.900001525878906"
"13611","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.799999952316284","3.799999952316284","3.799999952316284","0.800000011920929","0.800000011920929","0.800000011920929"
"13612","0","0","0","1.100000023841858","1.100000023841858","1.100000023841858","4.900000095367432","4.900000095367432","4.900000095367432"
"13613","11","11","11","1.9000000953674316","1.9000000953674316","1.9000000953674316","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13614","1.5000001192092896","1.5000001192092896","1.5000001192092896","2.700000047683716","2.700000047683716","2.700000047683716","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"13615","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","6.900000095367432","6.900000095367432","6.900000095367432"
"13616","5.100000381469727","5.100000381469727","5.100000381469727","0.30000001192092896","0.30000001192092896","0.30000001192092896","6.200000286102295","6.200000286102295","6.200000286102295"
"13617","1.100000023841858","1.100000023841858","1.100000023841858","6.5","6.5","6.5","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13618","0.800000011920929","0.800000011920929","0.800000011920929","6.700000286102295","6.700000286102295","6.700000286102295","0","0","0"
"13619","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"13620","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13621","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.4000000953674316","2.4000000953674316","2.4000000953674316","0","0","0"
"13622","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612","8.200000762939453","8.200000762939453","8.200000762939453"
"13623","8.600000381469727","8.600000381469727","8.600000381469727","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0"
"13624","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.9000000357627869","0.9000000357627869","0.9000000357627869","8.300000190734863","8.300000190734863","8.300000190734863"
"13625","0","0","0","6.900000095367432","6.900000095367432","6.900000095367432","5.200000286102295","5.200000286102295","5.200000286102295"
"13626","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","10","10","10"
"13627","3.299999952316284","3.299999952316284","3.299999952316284","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"13628","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"13629","","","","1.2000000476837158","1.2000000476837158","1.2000000476837158","2","2","2"
"13630","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","7.40000057220459","7.40000057220459","7.40000057220459"
"13631","0.800000011920929","0.800000011920929","0.800000011920929","13.70000171661377","13.70000171661377","13.70000171661377","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13632","5.099999904632568","5.099999904632568","5.099999904632568","5.300000190734863","5.300000190734863","5.300000190734863","2.799999952316284","2.799999952316284","2.799999952316284"
"13633","8","8","8","1.7999999523162842","1.7999999523162842","1.7999999523162842","0","0","0"
"13634","0.800000011920929","0.800000011920929","0.800000011920929","0.30000001192092896","0.30000001192092896","0.30000001192092896","0","0","0"
"13635","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869","1","1","1"
"13636","6.700000286102295","6.700000286102295","6.700000286102295","0.9000000357627869","0.9000000357627869","0.9000000357627869","9.299999237060547","9.299999237060547","9.299999237060547"
"13637","5","5","5","1","1","1","9.900002479553223","9.900002479553223","9.900002479553223"
"13638","2","2","2","1","1","1","1.100000023841858","1.100000023841858","1.100000023841858"
"13639","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.30000001192092896","0.30000001192092896","0.30000001192092896","1","1","1"
"13640","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612","10.700000762939453","10.700000762939453","10.700000762939453"
"13641","5.59999942779541","5.59999942779541","5.59999942779541","8.90000057220459","8.90000057220459","8.90000057220459","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13642","6.600000381469727","6.600000381469727","6.600000381469727","0.20000000298023224","0.20000000298023224","0.20000000298023224","22.500001907348633","22.500001907348633","22.500001907348633"
"13643","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","14.20000171661377","14.20000171661377","14.20000171661377"
"13644","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","10.09999942779541","10.09999942779541","10.09999942779541"
"13645","8.5","8.5","8.5","0.800000011920929","0.800000011920929","0.800000011920929","11","11","11"
"13646","6.099999904632568","6.099999904632568","6.099999904632568","12.900001525878906","12.900001525878906","12.900001525878906","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13647","3.5999996662139893","3.5999996662139893","3.5999996662139893","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5"
"13648","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13649","6.300000190734863","6.300000190734863","6.300000190734863","0.10000000149011612","0.10000000149011612","0.10000000149011612","5","5","5"
"13650","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.0999999046325684","3.0999999046325684","3.0999999046325684","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13651","0.800000011920929","0.800000011920929","0.800000011920929","2.799999713897705","2.799999713897705","2.799999713897705","1.9000000953674316","1.9000000953674316","1.9000000953674316"
"13652","5.200000286102295","5.200000286102295","5.200000286102295","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13653","4.399999618530273","4.399999618530273","4.399999618530273","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13654","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","2.799999713897705","2.799999713897705","2.799999713897705"
"13655","6.800000190734863","6.800000190734863","6.800000190734863","2.5","2.5","2.5","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13656","11","11","11","","","","1.899999976158142","1.899999976158142","1.899999976158142"
"13657","10.100000381469727","10.100000381469727","10.100000381469727","0.9000000357627869","0.9000000357627869","0.9000000357627869","3.499999761581421","3.499999761581421","3.499999761581421"
"13658","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13659","3.8999993801116943","3.8999993801116943","3.8999993801116943","1.9000000953674316","1.9000000953674316","1.9000000953674316","6.800000190734863","6.800000190734863","6.800000190734863"
"13660","1.100000023841858","1.100000023841858","1.100000023841858","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"13661","1","1","1","0","0","0","7.900000095367432","7.900000095367432","7.900000095367432"
"13662","3.4000000953674316","3.4000000953674316","3.4000000953674316","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13663","4.399999618530273","4.399999618530273","4.399999618530273","1.8000000715255737","1.8000000715255737","1.8000000715255737","1.7999999523162842","1.7999999523162842","1.7999999523162842"
"13664","0.20000000298023224","0.20000000298023224","0.20000000298023224","9.30000114440918","9.30000114440918","9.30000114440918","6.100000381469727","6.100000381469727","6.100000381469727"
"13665","0.20000000298023224","0.20000000298023224","0.20000000298023224","2.5999999046325684","2.5999999046325684","2.5999999046325684","1","1","1"
"13666","0.10000000149011612","0.10000000149011612","0.10000000149011612","4.099999904632568","4.099999904632568","4.099999904632568","15","15","15"
"13667","0.9000000357627869","0.9000000357627869","0.9000000357627869","5.099999904632568","5.099999904632568","5.099999904632568","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13668","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13669","0","0","0","7.400000095367432","7.400000095367432","7.400000095367432","7.500000476837158","7.500000476837158","7.500000476837158"
"13670","5.300000190734863","5.300000190734863","5.300000190734863","1.7000000476837158","1.7000000476837158","1.7000000476837158","1","1","1"
"13671","0","0","0","5.900000095367432","5.900000095367432","5.900000095367432","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13672","5","5","5","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13673","2.700000047683716","2.700000047683716","2.700000047683716","0","0","0","2.700000047683716","2.700000047683716","2.700000047683716"
"13674","0.5","0.5","0.5","6.599999904632568","6.599999904632568","6.599999904632568","18.5","18.5","18.5"
"13675","2.0999999046325684","2.0999999046325684","2.0999999046325684","0.10000000149011612","0.10000000149011612","0.10000000149011612","16.300003051757812","16.300003051757812","16.300003051757812"
"13676","2","2","2","0.10000000149011612","0.10000000149011612","0.10000000149011612","6.800000190734863","6.800000190734863","6.800000190734863"
"13677","5.900000095367432","5.900000095367432","5.900000095367432","2.700000286102295","2.700000286102295","2.700000286102295","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13678","","","","4.5","4.5","4.5","5.099999904632568","5.099999904632568","5.099999904632568"
"13679","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13680","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
