"Step","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_512 - charts/episodic_game_reward","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_512 - charts/episodic_game_reward__MIN","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_512 - charts/episodic_game_reward__MAX","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_1024 - charts/episodic_game_reward","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_1024 - charts/episodic_game_reward__MIN","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_1024 - charts/episodic_game_reward__MAX","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_0 - charts/episodic_game_reward","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_0 - charts/episodic_game_reward__MIN","donkeykong__lr_0.00025_gamma_0.99_numenvs_512_steps_128_0 - charts/episodic_game_reward__MAX"
"12145","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.7999999523162842","1.7999999523162842","1.7999999523162842"
"12146","3.299999952316284","3.299999952316284","3.299999952316284","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"12147","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"12148","0.20000000298023224","0.20000000298023224","0.20000000298023224","2.700000047683716","2.700000047683716","2.700000047683716","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12149","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.0999999046325684","2.0999999046325684","2.0999999046325684"
"12150","1.600000023841858","1.600000023841858","1.600000023841858","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"12151","0.9000000357627869","0.9000000357627869","0.9000000357627869","4.900000095367432","4.900000095367432","4.900000095367432","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12152","10.80000114440918","10.80000114440918","10.80000114440918","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.5999999046325684","3.5999999046325684","3.5999999046325684"
"12153","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","4.599999904632568","4.599999904632568","4.599999904632568"
"12154","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12155","1.100000023841858","1.100000023841858","1.100000023841858","3.200000047683716","3.200000047683716","3.200000047683716","3.499999761581421","3.499999761581421","3.499999761581421"
"12156","5.700000286102295","5.700000286102295","5.700000286102295","0.800000011920929","0.800000011920929","0.800000011920929","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"12157","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158","2.6000001430511475","2.6000001430511475","2.6000001430511475"
"12158","2.5","2.5","2.5","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12159","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"12160","5.300000190734863","5.300000190734863","5.300000190734863","3.499999761581421","3.499999761581421","3.499999761581421","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12161","5.700000286102295","5.700000286102295","5.700000286102295","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"12162","2.4000000953674316","2.4000000953674316","2.4000000953674316","1","1","1","3.299999952316284","3.299999952316284","3.299999952316284"
"12163","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"12164","4.099999904632568","4.099999904632568","4.099999904632568","0.800000011920929","0.800000011920929","0.800000011920929","3.299999952316284","3.299999952316284","3.299999952316284"
"12165","4.400000095367432","4.400000095367432","4.400000095367432","2.5","2.5","2.5","4.099999904632568","4.099999904632568","4.099999904632568"
"12166","1.600000023841858","1.600000023841858","1.600000023841858","1","1","1","5.600000381469727","5.600000381469727","5.600000381469727"
"12167","1.7000000476837158","1.7000000476837158","1.7000000476837158","4.400000095367432","4.400000095367432","4.400000095367432","4","4","4"
"12168","1.600000023841858","1.600000023841858","1.600000023841858","2.6000001430511475","2.6000001430511475","2.6000001430511475","0.800000011920929","0.800000011920929","0.800000011920929"
"12169","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612","1","1","1"
"12170","3.200000047683716","3.200000047683716","3.200000047683716","1.8000000715255737","1.8000000715255737","1.8000000715255737","5.700000286102295","5.700000286102295","5.700000286102295"
"12171","1.7999999523162842","1.7999999523162842","1.7999999523162842","2.5999999046325684","2.5999999046325684","2.5999999046325684","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12172","1.600000023841858","1.600000023841858","1.600000023841858","2.6000001430511475","2.6000001430511475","2.6000001430511475","1.600000023841858","1.600000023841858","1.600000023841858"
"12173","","","","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"12174","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.499999761581421","3.499999761581421","3.499999761581421"
"12175","1.7000000476837158","1.7000000476837158","1.7000000476837158","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12176","10.900002479553223","10.900002479553223","10.900002479553223","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"12177","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12178","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","4.200000286102295","4.200000286102295","4.200000286102295"
"12179","5","5","5","3.299999952316284","3.299999952316284","3.299999952316284","0.800000011920929","0.800000011920929","0.800000011920929"
"12180","1.7000000476837158","1.7000000476837158","1.7000000476837158","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12181","1.100000023841858","1.100000023841858","1.100000023841858","1.600000023841858","1.600000023841858","1.600000023841858","0","0","0"
"12182","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12183","2.5","2.5","2.5","4.199999809265137","4.199999809265137","4.199999809265137","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12184","1.600000023841858","1.600000023841858","1.600000023841858","1.7999999523162842","1.7999999523162842","1.7999999523162842","1.600000023841858","1.600000023841858","1.600000023841858"
"12185","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858"
"12186","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","3.499999761581421","3.499999761581421","3.499999761581421"
"12187","4.800000190734863","4.800000190734863","4.800000190734863","0.800000011920929","0.800000011920929","0.800000011920929","2","2","2"
"12188","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12189","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"12190","2.4000000953674316","2.4000000953674316","2.4000000953674316","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12191","6.500000476837158","6.500000476837158","6.500000476837158","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5"
"12192","3.200000047683716","3.200000047683716","3.200000047683716","0.800000011920929","0.800000011920929","0.800000011920929","4.099999904632568","4.099999904632568","4.099999904632568"
"12193","2.4000000953674316","2.4000000953674316","2.4000000953674316","11.900001525878906","11.900001525878906","11.900001525878906","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12194","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12195","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.299999952316284","3.299999952316284","3.299999952316284","","",""
"12196","1.7000000476837158","1.7000000476837158","1.7000000476837158","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12197","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.8000000715255737","1.8000000715255737","1.8000000715255737","1.7999999523162842","1.7999999523162842","1.7999999523162842"
"12198","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"12199","5.8000006675720215","5.8000006675720215","5.8000006675720215","2.6999998092651367","2.6999998092651367","2.6999998092651367","1.600000023841858","1.600000023841858","1.600000023841858"
"12200","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858"
"12201","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.200000047683716","3.200000047683716","3.200000047683716"
"12202","1.7000000476837158","1.7000000476837158","1.7000000476837158","5.099999904632568","5.099999904632568","5.099999904632568","1.600000023841858","1.600000023841858","1.600000023841858"
"12203","1.9000000953674316","1.9000000953674316","1.9000000953674316","2.5999999046325684","2.5999999046325684","2.5999999046325684","1.600000023841858","1.600000023841858","1.600000023841858"
"12204","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"12205","2.6000001430511475","2.6000001430511475","2.6000001430511475","0","0","0","1","1","1"
"12206","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12207","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869","3.200000047683716","3.200000047683716","3.200000047683716"
"12208","0.800000011920929","0.800000011920929","0.800000011920929","3.499999761581421","3.499999761581421","3.499999761581421","2.5","2.5","2.5"
"12209","1.600000023841858","1.600000023841858","1.600000023841858","1.100000023841858","1.100000023841858","1.100000023841858","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12210","0.800000011920929","0.800000011920929","0.800000011920929","3.5","3.5","3.5","0.800000011920929","0.800000011920929","0.800000011920929"
"12211","1","1","1","1.100000023841858","1.100000023841858","1.100000023841858","4","4","4"
"12212","1","1","1","6.600000381469727","6.600000381469727","6.600000381469727","4.900000095367432","4.900000095367432","4.900000095367432"
"12213","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"12214","2.4000000953674316","2.4000000953674316","2.4000000953674316","1","1","1","9.30000114440918","9.30000114440918","9.30000114440918"
"12215","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.600000023841858","1.600000023841858","1.600000023841858"
"12216","4","4","4","3.299999952316284","3.299999952316284","3.299999952316284","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12217","8.5","8.5","8.5","2.5","2.5","2.5","3.200000047683716","3.200000047683716","3.200000047683716"
"12218","1.100000023841858","1.100000023841858","1.100000023841858","1","1","1","1.600000023841858","1.600000023841858","1.600000023841858"
"12219","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","11.000001907348633","11.000001907348633","11.000001907348633"
"12220","2.4000000953674316","2.4000000953674316","2.4000000953674316","1","1","1","2.700000047683716","2.700000047683716","2.700000047683716"
"12221","3.200000047683716","3.200000047683716","3.200000047683716","6","6","6","4","4","4"
"12222","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858"
"12223","16.400001525878906","16.400001525878906","16.400001525878906","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"12224","0.800000011920929","0.800000011920929","0.800000011920929","7.3000006675720215","7.3000006675720215","7.3000006675720215","0.800000011920929","0.800000011920929","0.800000011920929"
"12225","0.800000011920929","0.800000011920929","0.800000011920929","4.099999904632568","4.099999904632568","4.099999904632568","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"12226","5.900000095367432","5.900000095367432","5.900000095367432","3.4000000953674316","3.4000000953674316","3.4000000953674316","1","1","1"
"12227","2.5","2.5","2.5","1.7000000476837158","1.7000000476837158","1.7000000476837158","1.100000023841858","1.100000023841858","1.100000023841858"
"12228","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.200000047683716","3.200000047683716","3.200000047683716"
"12229","4.200000286102295","4.200000286102295","4.200000286102295","1.7999999523162842","1.7999999523162842","1.7999999523162842","2.5","2.5","2.5"
"12230","1.600000023841858","1.600000023841858","1.600000023841858","3.200000047683716","3.200000047683716","3.200000047683716","4.099999904632568","4.099999904632568","4.099999904632568"
"12231","1.7999999523162842","1.7999999523162842","1.7999999523162842","6.099999904632568","6.099999904632568","6.099999904632568","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12232","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5","5.900000095367432","5.900000095367432","5.900000095367432"
"12233","9.20000171661377","9.20000171661377","9.20000171661377","5.700000286102295","5.700000286102295","5.700000286102295","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12234","4.900000095367432","4.900000095367432","4.900000095367432","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12235","0.800000011920929","0.800000011920929","0.800000011920929","4.599999904632568","4.599999904632568","4.599999904632568","2.6000001430511475","2.6000001430511475","2.6000001430511475"
"12236","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","1","1","1"
"12237","0.800000011920929","0.800000011920929","0.800000011920929","5.900000095367432","5.900000095367432","5.900000095367432","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12238","2.5","2.5","2.5","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12239","1.7000000476837158","1.7000000476837158","1.7000000476837158","5","5","5","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12240","4.199999809265137","4.199999809265137","4.199999809265137","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12241","6.900000095367432","6.900000095367432","6.900000095367432","1.100000023841858","1.100000023841858","1.100000023841858","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12242","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.7999999523162842","1.7999999523162842","1.7999999523162842"
"12243","3.200000047683716","3.200000047683716","3.200000047683716","7.400001049041748","7.400001049041748","7.400001049041748","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12244","4.199999809265137","4.199999809265137","4.199999809265137","2.4000000953674316","2.4000000953674316","2.4000000953674316","5.200000286102295","5.200000286102295","5.200000286102295"
"12245","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"12246","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.800000011920929","0.800000011920929","0.800000011920929"
"12247","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12248","1.600000023841858","1.600000023841858","1.600000023841858","4.300000190734863","4.300000190734863","4.300000190734863","1.9000000953674316","1.9000000953674316","1.9000000953674316"
"12249","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.7999999523162842","1.7999999523162842","1.7999999523162842"
"12250","0.4000000059604645","0.4000000059604645","0.4000000059604645","1.7000000476837158","1.7000000476837158","1.7000000476837158","3.5","3.5","3.5"
"12251","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"12252","1.600000023841858","1.600000023841858","1.600000023841858","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.800000011920929","0.800000011920929","0.800000011920929"
"12253","0.9000000357627869","0.9000000357627869","0.9000000357627869","3.299999952316284","3.299999952316284","3.299999952316284","4","4","4"
"12254","2.700000047683716","2.700000047683716","2.700000047683716","0.800000011920929","0.800000011920929","0.800000011920929","1.7999999523162842","1.7999999523162842","1.7999999523162842"
"12255","4.099999904632568","4.099999904632568","4.099999904632568","1","1","1","4","4","4"
"12256","4.099999904632568","4.099999904632568","4.099999904632568","6.099999904632568","6.099999904632568","6.099999904632568","2.5","2.5","2.5"
"12257","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929","5.800000190734863","5.800000190734863","5.800000190734863"
"12258","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12259","1","1","1","4","4","4","0.800000011920929","0.800000011920929","0.800000011920929"
"12260","7.40000057220459","7.40000057220459","7.40000057220459","0.800000011920929","0.800000011920929","0.800000011920929","4.900000095367432","4.900000095367432","4.900000095367432"
"12261","1","1","1","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.299999952316284","3.299999952316284","3.299999952316284"
"12262","3.200000047683716","3.200000047683716","3.200000047683716","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.200000047683716","3.200000047683716","3.200000047683716"
"12263","1.600000023841858","1.600000023841858","1.600000023841858","2.5","2.5","2.5","5.900000095367432","5.900000095367432","5.900000095367432"
"12264","2.4000000953674316","2.4000000953674316","2.4000000953674316","6.100000381469727","6.100000381469727","6.100000381469727","6.700000286102295","6.700000286102295","6.700000286102295"
"12265","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316","4.099999904632568","4.099999904632568","4.099999904632568"
"12266","11.500001907348633","11.500001907348633","11.500001907348633","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"12267","0.9000000357627869","0.9000000357627869","0.9000000357627869","3.200000047683716","3.200000047683716","3.200000047683716","11.40000057220459","11.40000057220459","11.40000057220459"
"12268","0.10000000149011612","0.10000000149011612","0.10000000149011612","1","1","1","5.800000190734863","5.800000190734863","5.800000190734863"
"12269","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","5.100000381469727","5.100000381469727","5.100000381469727"
"12270","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612","7.3000006675720215","7.3000006675720215","7.3000006675720215"
"12271","4.199999809265137","4.199999809265137","4.199999809265137","4.099999904632568","4.099999904632568","4.099999904632568","3.3999998569488525","3.3999998569488525","3.3999998569488525"
"12272","0.800000011920929","0.800000011920929","0.800000011920929","2.6999998092651367","2.6999998092651367","2.6999998092651367","3.5999996662139893","3.5999996662139893","3.5999996662139893"
"12273","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"12274","4.300000190734863","4.300000190734863","4.300000190734863","3.299999952316284","3.299999952316284","3.299999952316284","2.5","2.5","2.5"
"12275","5","5","5","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"12276","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12277","1.600000023841858","1.600000023841858","1.600000023841858","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"12278","0.800000011920929","0.800000011920929","0.800000011920929","5.099999904632568","5.099999904632568","5.099999904632568","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12279","1.8000000715255737","1.8000000715255737","1.8000000715255737","7.3000006675720215","7.3000006675720215","7.3000006675720215","0.800000011920929","0.800000011920929","0.800000011920929"
"12280","5.800000190734863","5.800000190734863","5.800000190734863","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12281","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.7999999523162842","1.7999999523162842","1.7999999523162842","2.6000001430511475","2.6000001430511475","2.6000001430511475"
"12282","1.7000000476837158","1.7000000476837158","1.7000000476837158","2.4000000953674316","2.4000000953674316","2.4000000953674316","4.199999809265137","4.199999809265137","4.199999809265137"
"12283","1.600000023841858","1.600000023841858","1.600000023841858","8.000000953674316","8.000000953674316","8.000000953674316","0","0","0"
"12284","0.9000000357627869","0.9000000357627869","0.9000000357627869","4.300000190734863","4.300000190734863","4.300000190734863","2.5","2.5","2.5"
"12285","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"12286","1.7000000476837158","1.7000000476837158","1.7000000476837158","3.299999952316284","3.299999952316284","3.299999952316284","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12287","0.9000000357627869","0.9000000357627869","0.9000000357627869","1","1","1","1.600000023841858","1.600000023841858","1.600000023841858"
"12288","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.299999952316284","3.299999952316284","3.299999952316284","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"12289","1","1","1","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"12290","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12291","1.600000023841858","1.600000023841858","1.600000023841858","4.800000190734863","4.800000190734863","4.800000190734863","5.600000381469727","5.600000381469727","5.600000381469727"
"12292","1.600000023841858","1.600000023841858","1.600000023841858","4.800000190734863","4.800000190734863","4.800000190734863","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12293","0.800000011920929","0.800000011920929","0.800000011920929","4.900000095367432","4.900000095367432","4.900000095367432","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"12294","3.299999952316284","3.299999952316284","3.299999952316284","5.700000286102295","5.700000286102295","5.700000286102295","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12295","0.800000011920929","0.800000011920929","0.800000011920929","4.900000095367432","4.900000095367432","4.900000095367432","2.5","2.5","2.5"
"12296","3.3999998569488525","3.3999998569488525","3.3999998569488525","0.20000000298023224","0.20000000298023224","0.20000000298023224","4.900000095367432","4.900000095367432","4.900000095367432"
"12297","1.7999999523162842","1.7999999523162842","1.7999999523162842","3.200000047683716","3.200000047683716","3.200000047683716","3.299999952316284","3.299999952316284","3.299999952316284"
"12298","1.9000000953674316","1.9000000953674316","1.9000000953674316","6.700000286102295","6.700000286102295","6.700000286102295","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"12299","5.800000190734863","5.800000190734863","5.800000190734863","0.800000011920929","0.800000011920929","0.800000011920929","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"12300","0.800000011920929","0.800000011920929","0.800000011920929","6.299999713897705","6.299999713897705","6.299999713897705","0.800000011920929","0.800000011920929","0.800000011920929"
"12301","5.700000286102295","5.700000286102295","5.700000286102295","9.200000762939453","9.200000762939453","9.200000762939453","1.600000023841858","1.600000023841858","1.600000023841858"
"12302","0.800000011920929","0.800000011920929","0.800000011920929","4.09999942779541","4.09999942779541","4.09999942779541","1","1","1"
"12303","4.099999904632568","4.099999904632568","4.099999904632568","3.200000047683716","3.200000047683716","3.200000047683716","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12304","2.700000047683716","2.700000047683716","2.700000047683716","2.5","2.5","2.5","2.799999952316284","2.799999952316284","2.799999952316284"
"12305","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
"12306","0.800000011920929","0.800000011920929","0.800000011920929","5","5","5","1.600000023841858","1.600000023841858","1.600000023841858"
"12307","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12308","0.800000011920929","0.800000011920929","0.800000011920929","3.5","3.5","3.5","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12309","0.800000011920929","0.800000011920929","0.800000011920929","3.4000000953674316","3.4000000953674316","3.4000000953674316","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"12310","6.600000381469727","6.600000381469727","6.600000381469727","3.299999952316284","3.299999952316284","3.299999952316284","2.5","2.5","2.5"
"12311","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"12312","1","1","1","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.299999952316284","3.299999952316284","3.299999952316284"
"12313","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12314","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858"
"12315","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12316","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
"12317","4.299999713897705","4.299999713897705","4.299999713897705","0.800000011920929","0.800000011920929","0.800000011920929","3.299999952316284","3.299999952316284","3.299999952316284"
"12318","0.9000000357627869","0.9000000357627869","0.9000000357627869","5.900000095367432","5.900000095367432","5.900000095367432","0.800000011920929","0.800000011920929","0.800000011920929"
"12319","4.800000190734863","4.800000190734863","4.800000190734863","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"12320","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"12321","4.299999713897705","4.299999713897705","4.299999713897705","7.40000057220459","7.40000057220459","7.40000057220459","0.800000011920929","0.800000011920929","0.800000011920929"
"12322","2.4000000953674316","2.4000000953674316","2.4000000953674316","1.600000023841858","1.600000023841858","1.600000023841858","3.5","3.5","3.5"
"12323","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"12324","0.800000011920929","0.800000011920929","0.800000011920929","2.6000001430511475","2.6000001430511475","2.6000001430511475","11.200002670288086","11.200002670288086","11.200002670288086"
"12325","4.800000190734863","4.800000190734863","4.800000190734863","4.799999713897705","4.799999713897705","4.799999713897705","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"12326","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"12327","0","0","0","5.700000286102295","5.700000286102295","5.700000286102295","2.4000000953674316","2.4000000953674316","2.4000000953674316"
